experiment,detector,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.67,15.52724144870676,15.235772163548493,15.235772163548493,14.893665875135099,1.0425399346865578,1.0380124377912363,1.1139970510686557,1.0191305883305086,1.0025928345212174,1.1048448540571962,1.0191305883305086,1.0025928345212174,1.1048448540571962
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.68,16.73437475185865,16.00044436992589,16.00044436992589,15.380148875852107,1.0880502449578215,1.0614424561193374,1.1091326309984044,1.0458693749351262,1.027642271026174,1.063840542246289,1.0458693749351262,1.027642271026174,1.063840542246289
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.69,18.022970424704475,16.803494912296312,16.803494912296312,16.067202311259496,1.1217242476665912,1.1088939464213108,1.13133385013868,1.0725727307785111,1.0509249594526902,1.091890800731771,1.0725727307785111,1.0509249594526902,1.091890800731771
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.7,19.281647249914418,17.64684997113465,17.64684997113465,17.03630029103041,1.1317978035445981,1.1219922810248664,1.1413613729598486,1.0926396088510892,1.0726887709057569,1.1121059343082165,1.0926396088510892,1.0726887709057569,1.1121059343082165
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.71,20.613402533636513,18.532532400498017,18.532532400498017,18.063849697266406,1.141141167530636,1.1276123644632232,1.1537455773336798,1.112282017814391,1.090492303268645,1.1332618962254302,1.112282017814391,1.090492303268645,1.1332618962254302
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.72,22.04066835929465,19.46266658000185,19.46266658000185,19.153376044752484,1.150745868916055,1.138448421130296,1.1613721077057602,1.1324588164060585,1.1083536346094167,1.1533404128124254,1.1324588164060585,1.1083536346094167,1.1533404128124254
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.73,23.56806227031698,20.439483510313,20.439483510313,20.308617490723123,1.1604956507296844,1.1510052511265356,1.1697803264414663,1.1530654509163802,1.1294146492349175,1.1770318567989824,1.1530654509163802,1.1294146492349175,1.1770318567989824
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.74,25.129783674953547,21.465326164382017,21.465326164382017,21.533537660453494,1.1670067441405407,1.1604171158564554,1.1755112581028788,1.1707152028582757,1.1473603000829884,1.1919669106538815,1.1707152028582757,1.1473603000829884,1.1919669106538815
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.75,26.74218646171202,22.54265510724969,22.54265510724969,22.737325843515865,1.1761359557301785,1.168949524989001,1.183116121951495,1.1862926675887333,1.1634906290583522,1.2085675279962806,1.1862926675887333,1.1634906290583522,1.2085675279962806
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.76,28.43354618005673,23.67405439790768,23.67405439790768,23.935745072588045,1.1879114727295332,1.1797686200133535,1.1955396096427877,1.2010425296044642,1.1788951610670484,1.2213287792932912,1.2010425296044642,1.1788951610670484,1.2213287792932912
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.77,30.161857988734262,24.862237787369068,24.862237787369068,25.141739243700073,1.1996726915498541,1.1919814001566762,1.2080130019640813,1.2131594205915606,1.1928155997760341,1.2304511009615724,1.2131594205915606,1.1928155997760341,1.2304511009615724
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.78,31.995223936248294,26.11005522781569,26.11005522781569,26.37113284153666,1.2132669509689489,1.2021242054811239,1.2229589871896307,1.2253985545830248,1.205590295128679,1.2414947779322554,1.2253985545830248,1.205590295128679,1.2414947779322554
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.79,33.78681515468731,27.420499708434594,27.420499708434594,27.660641955000536,1.2214761757754242,1.2123154986587208,1.2295467335571197,1.232173575024033,1.2158801864291486,1.246714874555154,1.232173575024033,1.2158801864291486,1.246714874555154
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.8,35.644830214404365,28.7967144343403,28.7967144343403,29.01320614325767,1.2285726037447195,1.2221700301132992,1.234942464986685,1.2378089276704998,1.2247927751799568,1.2506427119676249,1.2378089276704998,1.2247927751799568,1.2506427119676249
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.81,37.61794614045042,30.24200036580163,30.24200036580163,30.409168264352918,1.2370593570146402,1.2310074323590323,1.2444994311773656,1.2438974170170862,1.230519518942745,1.256163567790846,1.2438974170170862,1.230519518942745,1.256163567790846
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.82,39.79013582702408,31.759824135857084,31.759824135857084,31.83487832607074,1.2498912488205898,1.2409820039672088,1.2574972908879676,1.252844967176651,1.2405087154287167,1.2618989222965256,1.252844967176651,1.2405087154287167,1.2618989222965256
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,0,P0.875,0.875,0.875,1.0,92.38112234969148,0.9607843137254901,8.60576776069377,26.964883999397404,0.10410412003629116,0.32529989150658817,18444.51890903408,0.0,0.1,off,2.0,mean,-0.3506050978456319,0.83,42.08775522251491,41.956476562982196,41.956476562982196,34.09491509549486,1.2344290960875917,1.2111350172795918,1.2650343809922608,1.003128924787944,0.9961058792621669,1.2654044304581211,1.003128924787944,0.9961058792621669,1.2654044304581211
