experiment,detector,physics_layer,point_index,point,target_fidelity,t_threshold_us,t_exact_mmpp_us,t_grid_sprt_us,t_exhaustion_us,t_learned_us,speedup_exact_mmpp,speedup_exact_mmpp_ci_low,speedup_exact_mmpp_ci_high,speedup_grid_sprt,speedup_grid_sprt_ci_low,speedup_grid_sprt_ci_high,speedup_exhaustion,speedup_exhaustion_ci_low,speedup_exhaustion_ci_high,speedup_learned,speedup_learned_ci_low,speedup_learned_ci_high
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.91,16.471961148544484,10.675391042683465,8.852920595456101,8.849415535713197,8.684723855745032,1.5429843349704535,1.5095983661018326,2.0036695547511636,1.8606245216972772,1.7003922469925674,1.9104725140293437,1.8613614743334534,1.7003922469925674,1.9026761299884087,1.8966591709934584,1.839978820025257,1.957034252413948
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.92,17.959635960269352,12.236603679889443,12.317804035068278,12.317405146583749,9.759720402124781,1.4676977722001059,1.4383175244821447,1.5734871508786252,1.4580225427469875,1.3649472597781274,1.8408514734514028,1.4580697595426977,1.3649526321598444,1.8408514734514028,1.8401793514862756,1.7649480327034541,1.947654965850455
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.93,20.112662189911287,12.282428198707713,13.299302388492995,13.298752647977672,11.223500906093543,1.6375151447681515,1.5355833903069651,1.6812633789281461,1.5123095634936041,1.436776224496896,1.5660609822495737,1.512372078968609,1.4369537410655406,1.5685058934338472,1.7920132370632746,1.6335369141596146,1.8756576200793706
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.94,nan,17.193070789186677,17.967667847107542,17.724426431791557,15.129690035061666,nan,1.2690539949121415,1.7454961356143412,nan,1.2924183609047042,1.7253826302680666,nan,1.3009963961596471,1.7253979976127274,nan,1.4872473222388343,1.7650080816410538
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.55,4.861259896100562,4.7319137399786015,6.25,6.25,6.251736111111111,1.0273348508087017,1.0086528967367603,1.0654311881812657,0.77780158337609,0.7190282198674567,0.8503065864514755,0.77780158337609,0.7190282198674567,0.8503065864514755,0.7775855873795957,0.7187823853005371,0.8501855495203657
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.56,5.886498396027866,5.67137824379254,6.25,6.25,6.251736111111111,1.0379308420260596,1.015039211032284,1.064602057292389,0.9418397433644585,0.5204559335769344,0.9942588697522414,0.9418397433644585,0.5204559335769344,0.9942588697522414,0.9415781938661625,0.8830973430213223,1.004601390702193
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.57,7.007635091208654,6.797362114278258,12.07552083333333,12.07552083333333,6.746673133049625,1.0309344968526402,1.022755159564038,1.0588845638611601,0.5803174196730911,0.5428987360185492,0.6237749232666447,0.5803174196730911,0.5428987360185492,0.6237749232666447,1.038680095065028,1.0088188084691843,1.0806732027666242
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.58,8.216937755689132,7.698354704898615,12.07552083333333,12.07552083333333,7.512830607634348,1.0673628418888692,1.0461109584545785,1.088139714198259,0.6804623890844571,0.6371530275583839,0.7214443160987762,0.6804623890844571,0.6371530275583839,0.7214443160987762,1.0937206207390444,1.0526345847103202,1.1282261045464617
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.59,9.347797798592829,8.715322061555078,12.07552083333333,12.07552083333333,8.365993523906548,1.072570552478803,1.0514091527686875,1.0915258859069155,0.7741113553288004,0.7324172795378716,0.8151160284936628,0.7741113553288004,0.7324172795378716,0.8151160284936628,1.1173565664234248,1.0830459194136033,1.1495341772230099
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.6,10.568794278507779,9.866632747942344,12.07552083333333,12.07552083333333,9.316042287832822,1.0711652646351786,1.0527185190427004,1.0876148045178597,0.8752247148904438,0.8252390746797518,0.9250723948392254,0.8752247148904438,0.8252390746797518,0.9250723948392254,1.1344725530401583,1.0960045899684758,1.170417883472624
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.61,11.903435077018871,11.15044777535013,12.07552083333333,12.07552083333333,10.373979332004424,1.067529781479569,1.0615572281016854,1.0810247560468251,0.9857492062918369,0.9314769809721083,1.0255847239720914,0.9857492062918369,0.9314769809721083,1.0255847239720914,1.1474319252107987,1.1096661354979334,1.192189910115515
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.62,13.396406778548448,12.336734656271346,13.179750052265641,13.179750052265641,11.55205653385782,1.0858956727044802,1.067858732862567,1.1054860993002253,1.0164386066066224,1.0000277692788855,1.0352961735319917,1.0164386066066224,1.0000277692788855,1.0352961735319917,1.159655576414904,1.1162833105425725,1.2036310573827165
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.63,14.884010411318332,13.649229613513654,14.40170957246753,14.40170957246753,12.863917103607962,1.0904652374359767,1.0728037015750955,1.1077728151082311,1.033489137968234,1.016578095478726,1.0520275275149222,1.033489137968234,1.016578095478726,1.0520275275149222,1.1570356285290264,1.120958465291231,1.19973683519457
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.64,16.56805833877017,15.101359819529904,15.736962976323566,15.736962976323566,14.32475358508613,1.0971236058718006,1.0784558662738397,1.108618399426691,1.0528116742536027,1.0348748510311447,1.0694778601765866,1.0528116742536027,1.0348748510311447,1.0694778601765866,1.1566033747358562,1.1212675819922482,1.192651192316013
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.65,18.353543339207672,17.71275538212076,17.19601429761001,17.19601429761001,15.951483799276467,1.036176638996196,1.0095948780128998,1.1019202231561331,1.0673137985096082,0.8267061781102659,1.074642670589699,1.0673137985096082,0.8267061781102659,1.074642670589699,1.1505853355184523,1.1169212301703306,1.182281572791404
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.66,20.253570586971698,18.23894707922994,22.709201388888893,22.709201388888893,17.762946768138054,1.1104572264500925,1.0717507071574828,1.121963557057177,0.8918662633764531,0.8477885718920579,0.9432496021227,0.8918662633764531,0.8477885718920579,0.9432496021227,1.1402145630082703,1.112970834654211,1.1654118850243937
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.67,22.224360322084124,19.82463965317841,22.709201388888893,22.709201388888893,19.780120887689307,1.1210473789631268,0.8943968545466193,1.1295694426097767,0.9786500168587174,0.9343782606232622,1.022062134219348,0.9786500168587174,0.9343782606232622,1.022062134219348,1.1235705003156,1.0986449792731372,1.1477267934623132
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.68,24.30551527748649,26.129959116905937,22.709201388888893,22.709201388888893,22.026366876998466,0.930178082894931,0.8947466425302305,1.1266300821542787,1.070293704356272,0.9993929842317729,1.0962540669025607,1.070293704356272,0.9993929842317729,1.0962540669025607,1.1034736419862359,1.092336819383572,1.1210063950125242
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.69,26.730824912795203,26.129959116905937,26.006996439117927,26.006996439117927,23.967243336144264,1.0229952826638948,0.9668663941340816,1.0735346178087515,1.0278320672428187,1.005650214782955,1.057469460461829,1.0278320672428187,1.005650214782955,1.057469460461829,1.1153066098545954,1.1015278680679008,1.1318539851585188
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.7,29.129048307205874,26.129959116905937,27.483191387867812,27.483191387867812,25.840285647357724,1.1147758852925087,1.0013467792900683,1.1489003792459032,1.0598859461446901,1.038206213198402,1.0830145115452947,1.0598859461446901,1.038206213198402,1.0830145115452947,1.1272726898119425,1.1096538105181122,1.1474204675622526
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.71,31.620900343440805,30.31023069912395,29.043177309243703,29.043177309243703,27.859706390599904,1.0432418234399892,1.0037064474966761,1.1506823713488512,1.0887548564934966,1.0637930259996955,1.112117007235722,1.0887548564934966,1.0637930259996955,1.112117007235722,1.1350047951011415,1.1143029733399896,1.1590897201075603
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.72,34.481439863492355,30.38800285708086,30.6917103007377,30.6917103007377,30.03694505404198,1.1347056937457694,1.0783188782163708,1.1851969082323226,1.1234773013826982,1.0980058841466127,1.1450529479438754,1.1234773013826982,1.0980058841466127,1.1450529479438754,1.147967604610053,1.125534084686616,1.1717993370460078
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.73,37.61159320674628,31.536422105599037,32.45077015686984,32.45077015686984,32.384335122926935,1.1926398334219608,1.1736374406017047,1.1987803448837404,1.1590354566294907,1.1373546853630463,1.1696611613545531,1.1590354566294907,1.1373546853630463,1.1696611613545531,1.1614131667047454,1.1414031716778208,1.1809239764244304
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.74,41.00213921479711,34.025056067126485,34.943976292100274,34.943976292100274,34.91517394552456,1.2050572123644956,1.196511800480009,1.2153139970280835,1.1733678752542651,1.15735479830978,1.1855678880462839,1.1733678752542651,1.15735479830978,1.1855678880462839,1.1743358139578388,1.154126962799051,1.1869377242566455
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.75,44.846849502996676,41.82157895801682,41.32855902777777,41.32855902777777,37.77356318279697,1.0723375496658512,1.0591132080962686,1.2256309597623058,1.0851297639691282,1.064751557311205,1.1927382622981526,1.0851297639691282,1.064751557311205,1.1927382622981526,1.1872549403393604,1.1740556979016983,1.1962832257032652
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.76,49.34094947651803,41.82157895801682,41.32855902777777,41.32855902777777,41.290035285658064,1.1797964282039572,1.0983917199564528,1.239611539614298,1.1938705494995594,1.0093016640683592,1.21921801775641,1.1938705494995594,1.0093016640683592,1.21921801775641,1.1949844347470542,1.1749865212972372,1.2169190839202202
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.77,54.972887833668615,48.61597650704194,51.348352349240926,51.348352349240926,45.13386798170334,1.13075765999899,1.0920429780209855,1.2470904136943346,1.0705871818393657,1.0193993563788781,1.1352568967978705,1.0705871818393657,1.0193993563788781,1.1352568967978705,1.2179963803668208,1.2004530440400119,1.2300666987851678
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.78,62.95841576771663,49.22309310981459,53.02868514289625,53.02868514289625,51.305269924241884,1.2790422500930432,1.1641281569962234,1.301865938004527,1.187252061748519,1.0954210452931445,1.2814893418474476,1.187252061748519,1.0954210452931445,1.2814893418474476,1.227133506181372,1.1989593680361665,1.2698354378099832
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.79,77.45825424180912,58.963453260368574,60.00773792318872,60.00773792318872,60.46452326579096,1.3136654988603178,1.0447303203089604,1.3822633112371725,1.2908044349373318,0.9753252140522166,1.3512656151690194,1.2908044349373318,0.9753330630936666,1.3512656151690194,1.2810529225760505,1.2448534407708571,1.3511459380138755
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.8,nan,nan,nan,nan,nan,nan,0.8684350521974235,1.507573814727244,nan,0.8982761993783068,1.456885720886305,nan,0.8982761993783068,1.456885720886305,nan,1.205981683707629,1.4500450736837998
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.83,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.91,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
